    3    44     7.1869     P 
    3    45     7.7503     P 
    3    46     3.6935     P 
    3    47     7.0756     P 
    3    48     8.9553     P 
    3    49     6.3027     P 
    4     1     3.3710     p 
    4     2     5.5558     P 
    4     3     3.0966     p 
    4     4     4.6835     P 
    4     5     4.3133     P 
    4     6     2.6193     p 
    4     7     8.2195     P 
    4     8     2.7378     p 
    4     9     5.5874     P 
    4    10     6.1786     P 
    4    11     4.0215     P 
    4    12     4.2222     P 
    4    13     5.2224     P 
    4    14     2.9868     p 
    4    15     4.1943     P 
    4    16     4.5076     P 
    4    17     5.2515     P 
    4    18     6.0417     P 
    4    19     1.9075     p 
    4    20     4.4992     P 
    4    21     3.4112     p 
    4    22     1.6196     p 
    4    23     3.8955     P 
    4    24     4.7083     P 
    4    25     4.3336     P 
    4    26     4.5390     P 
    4    27     7.7226     P 
    4    28     6.7771     P 
    4    29     2.7583     p 
    4    30     5.1272     P 
    4    31     4.8763     P 
    4    32     7.7701     P 
    4    33     2.4533     p 
    4    34     2.4942     p 
    4    35     5.4474     P 
    4    36     3.6590     p 
    4    37     5.6296     P 
    4    38     5.9222     P 
    4    39     6.0601     P 
    4    40     3.9299     P 
    4    41     6.2770     P 
    4    42     6.4073     P 
    4    43     8.0854     P 
    4    44     7.4349     P 
    4    45     7.5130     P 
    4    46     4.3415     P 
    4    47     7.4628     P 
    4    48     8.7063     P 
    4    49     6.9271     P 
    5     1     4.4577     P 
    5     2     5.3198     P 
    5     3     5.4211     P 
    5     4     2.9608     P 
    5     5     6.8156     P 
    5     6     2.3798     p 
    5     7     6.1971     P 
    5     8     4.3421     P 
    5     9     6.4457     P 
    5    10     5.2285     P 
    5    11     5.9984     P 
    5    12     6.4388     P 
    5    13     6.7121     P 
    5    14     2.8463     P 
    5    15     3.6352     P 
    5    16     6.0346     P 
    5    17     6.3166     P 
    5    18     8.3325     P 
    5    19     2.5925     p 
    5    20     4.9394     P 
    5    21     3.7620     P 
    5    22     3.2971     P 
    5    23     5.5635     P 
    5    24     4.2056     P 
    5    25     2.4090     p 
    5    26     5.1871     P 
    5    27     5.7496     P 
    5    28     6.0478     P 
    5    29     1.2923     p 
    5    30     7.4582     P 
    5    31     2.5170     p 
    5    32     6.5611     P 
    5    33     4.7119     P 
    5    34     4.2159     P 
    5    35     7.4113     P 
    5    36     1.6445     p 
    5    37     3.5677     P 
    5    38     4.4657     P 
    5    39     4.0686     P 
    5    40     6.2428     P 
    5    41     4.0500     P 
    5    42     6.6979     P 
    5    43     7.2569     P 
    5    44     5.9729     P 
    5    45     7.2894     P 
    5    46     3.0842     P 
    5    47     5.5898     P 
    5    48     8.1017     P 
    5    49     4.7769     P 
    6     1     7.3747     P 
    6     2     1.5040     p 
    6     3     5.3704     P 
    6     4     7.1579     P 
    6     5     6.9870     P 
    6     6     3.2896     P 
    6     7     8.0803     P 
    6     8     3.7139     P 
    6     9     2.8688     P 
    6    10     3.2630     P 
    6    11     7.7631     P 
    6    12     5.2260     P 
    6    13     4.0298     P 
    6    14     6.3824     P 
    6    15     7.5612     P 
    6    16     8.4855     P 
    6    17     9.2863     P 
    6    18     7.1502     P 
    6    19     5.3610     P 
    6    20     8.2482     P 
    6    21     2.1727     p 
    6    22     4.3500     P 
    6    23     3.6243     P 
    6    24     1.8122     p 
    6    25     4.4719     P 
    6    26     1.8544     p 
    6    27     7.0727     P 
    6    28     3.1594     P 
    6    29     4.5339     P 
    6    30     6.8534     P 
    6    31     5.6924     P 
    6    32     4.8688     P 
    6    33     5.8137     P 
    6    34     6.5842     P 
    6    35     5.4930     P 
    6    36     5.8375     P 
    6    37     7.0425     P 
    6    38     4.0664     P 
    6    39     5.0903     P 
    6    40     7.2658     P 
    6    41     6.2576     P 
    6    42     2.5099     p 
    6    43     4.8254     P 
    6    44     5.3118     P 
    6    45     3.6840     P 
    6    46     3.2086     P 
    6    47     6.1533     P 
    6    48     5.1603     P 
    6    49     7.3973     P 
    7     1     9.0779     P 
    7     2     1.7000     p 
    7     3     7.4902     P 
    7     4     8.2935     P 
    7     5     9.0230     P 
    7     6     4.9316     P 
    7     7     8.2115     P 
    7     8     5.9132     P 
    7     9     4.3701     P 
    7    10     1.9407     P 
    7    11     9.7056     P 
    7    12     7.3815     P 
    7    13     5.9808     P 
    7    14     7.9944     P 
    7    15     8.9822     P 
    7    16    10.3921     P 
    7    17    11.0365     P 
    7    18     9.0278     P 
    7    19     7.0529     P 
    7    20     9.9239     P 
    7    21     4.2265     P 
    7    22     6.2804     P 
    7    23     5.7668     P 
    7    24     2.2369     P 
    7    25     5.2851     P 
    7    26     3.9557     P 
    7    27     6.8100     P 
    7    28     1.0670     p 
    7    29     5.9224     P 
    7    30     8.8860     P 
    7    31     6.4655     P 
    7    32     3.7587     P 
    7    33     7.9407     P 
    7    34     8.4696     P 
    7    35     7.5416     P 
    7    36     7.1797     P 
    7    37     7.8845     P 
    7    38     3.7009     P 
    7    39     5.1962     P 
    7    40     9.2948     P 
    7    41     6.4611     P 
    7    42     2.6861     P 
    7    43     3.3834     P 
    7    44     4.6890     P 
    7    45     2.4546     P 
    7    46     3.8724     P 
    7    47     5.8430     P 
    7    48     4.0434     P 
    7    49     7.7855     P 
    8     1     5.1517     P 
    8     2     4.9480     P 
    8     3     5.5783     P 
    8     4     3.9435     P 
    8     5     6.9675     P 
    8     6     1.7071     p 
    8     7     6.4177     P 
    8     8     4.1508     P 
    8     9     6.1284     P 
    8    10     4.7374     P 
    8    11     6.4528     P 
    8    12     6.3191     P 
    8    13     6.4148     P 
    8    14     3.6713     P 
    8    15     4.7488     P 
    8    16     6.6755     P 
    8    17     7.2388     P 
    8    18     8.3639     P 
    8    19     2.9341     P 
    8    20     5.7977     P 
    8    21     3.2894     P 
    8    22     3.2348     P 
    8    23     5.3361     P 
    8    24     3.5197     P 
    8    25     1.9208     p 
    8    26     4.7639     P 
    8    27     5.8468     P 
    8    28     5.7525     P 
    8    29     1.0171     p 
    8    30     7.6471     P 
    8    31     2.8163     P 
    8    32     6.1243     P 
    8    33     5.0144     P 
    8    34     4.9460     P 
    8    35     7.2402     P 
    8    36     2.3698     P 
    8    37     4.2235     P 
    8    38     4.0852     P 
    8    39     3.8283     P 
    8    40     6.5461     P 
    8    41     4.3337     P 
    8    42     6.0989     P 
    8    43     6.8308     P 
    8    44     5.7255     P 
    8    45     6.7426     P 
    8    46     2.3001     P 
    8    47     5.6008     P 
    8    48     7.7181     P 
    8    49     5.1080     P 
    9     1     6.8022     P 
    9     2     5.4731     P 
    9     3     7.5227     P 
    9     4     4.2609     p 
    9     5     8.7957     P 
    9     6     4.1997     p 
    9     7     3.6243     p 
    9     8     6.1708     P 
    9     9     7.1218     P 
    9    10     4.0881     p 
    9    11     8.3183     P 
    9    12     8.1647     P 
    9    13     7.9155     P 
    9    14     5.2707     P 
    9    15     5.6344     P 
    9    16     8.2836     P 
    9    17     8.4148     P 
    9    18     9.9768     P 
    9    19     5.2369     P 
    9    20     7.0840     P 
    9    21     5.0515     P 
    9    22     5.6140     P 
    9    23     6.9817     P 
    9    24     4.2345     p 
    9    25     2.3982     p 
    9    26     6.0481     P 
    9    27     3.0652     p 
    9    28     5.3262     P 
    9    29     3.8357     p 
    9    30     9.3200     P 
    9    31     2.3513     p 
    9    32     4.7757     P 
    9    33     7.0696     P 
    9    34     6.9145     P 
    9    35     8.9085     P 
    9    36     3.7298     p 
    9    37     3.1045     p 
    9    38     2.9212     p 
    9    39     1.9786     p 
    9    40     8.5317     P 
    9    41     2.0333     p 
    9    42     6.6116     P 
    9    43     5.7414     P 
    9    44     3.6240     p 
    9    45     6.5729     P 
    9    46     3.1715     p 
    9    47     3.1300     p 
    9    48     6.8045     P 
    9    49     2.8863     p 
   10     1     6.5028     P 
   10     2     6.1343     P 
   10     3     7.6789     P 
   10     4     3.5141     P 
   10     5     9.0802     P 
   10     6     4.5000     P 
   10     7     3.5843     P 
   10     8     6.5562     P 
   10     9     7.8936     P 
   10    10     4.9873     P 
   10    11     8.2934     P 
   10    12     8.4652     P 
   10    13     8.4594     P 
   10    14     4.9120     P 
   10    15     5.1899     P 
   10    16     8.1899     P 
   10    17     8.1230     P 
   10    18    10.4034     P 
   10    19     5.2456     P 
   10    20     6.7950     P 
   10    21     5.5465     P 
   10    22     5.7664     P 
   10    23     7.5399     P 
   10    24     4.8884     P 
   10    25     2.4079     p 
   10    26     6.7817     P 
   10    27     3.3526     P 
   10    28     6.2510     P 
   10    29     3.6988     P 
   10    30     9.6248     P 
   10    31     1.5683     p 
   10    32     5.5882     P 
   10    33     7.2212     P 
   10    34     6.7290     P 
   10    35     9.3608     P 
   10    36     3.3088     P 
   10    37     2.3122     p 
   10    38     3.6920     P 
   10    39     2.4596     p 
   10    40     8.5156     P 
   10    41     1.6470     p 
   10    42     7.4791     P 
   10    43     6.6678     P 
   10    44     4.4915     P 
   10    45     7.4514     P 
   10    46     3.6355     P 
   10    47     3.6899     P 
   10    48     7.7696     P 
   10    49     2.2570     p 
   11     1     7.2774     P 
   11     2     4.8078     P 
   11     3     7.4963     P 
   11     4     5.0132     P 
   11     5     8.9086     P 
   11     6     3.8854     P 
   11     7     4.5408     P 
   11     8     5.8971     P 
   11     9     6.6348     P 
   11    10     3.1843     P 
   11    11     8.6125     P 
   11    12     7.9822     P 
   11    13     7.5466     P 
   11    14     5.7298     P 
   11    15     6.2510     P 
   11    16     8.8301     P 
   11    17     9.1048     P 
   11    18     9.9657     P 
   11    19     5.4400     P 
   11    20     7.6170     P 
   11    21     4.6035     P 
   11    22     5.4308     P 
   11    23     6.7186     P 
   11    24     3.4930     P 
   11    25     1.8901     p 
   11    26     5.5456     P 
   11    27     3.6099     P 
   11    28     4.5787     P 
   11    29     3.6898     P 
   11    30     9.3299     P 
   11    31     2.7913     P 
   11    32     4.0796     P 
   11    33     7.1694     P 
   11    34     7.1067     P 
   11    35     8.7276     P 
   11    36     4.1700     P 
   11    37     4.0622     P 
   11    38     1.8373     p 
   11    39     1.2084     p 
   11    40     8.6232     P 
   11    41     2.4473     P 
   11    42     6.1604     P 
   11    43     5.2253     P 
   11    44     3.2764     P 
   11    45     5.9401     P 
   11    46     2.2447     p 
   11    47     3.0836     P 
   11    48     6.2959     P 
   11    49     3.9380     P 
   12     1     3.9193     p 
   12     2     5.1890     P 
   12     3     4.6204     P 
   12     4     3.4707     p 
   12     5     5.9575     P 
   12     6     2.1986     p 
   12     7     6.7051     P 
   12     8     3.5965     p 
   12     9     5.9704     P 
   12    10     5.3938     P 
   12    11     5.2671     P 
   12    12     5.6393     P 
   12    13     6.0571     P 
   12    14     2.5694     p 
   12    15     3.6819     p 
   12    16     5.3788     P 
   12    17     5.9009     P 
   12    18     7.5161     P 
   12    19     2.0626     p 
   12    20     4.6469     P 
   12    21     3.4617     p 
   12    22     2.6333     p 
   12    23     4.8929     P 
   12    24     4.1639     P 
   12    25     2.9799     p 
   12    26     4.7317     P 
   12    27     6.2716     P 
   12    28     6.1474     P 
   12    29     1.6863     p 
   12    30     6.6137     P 
   12    31     3.3032     p 
   12    32     6.7266     P 
   12    33     3.9356     p 
   12    34     3.6019     p 
   12    35     6.6492     P 
   12    36     2.3446     p 
   12    37     4.1554     P 
   12    38     4.8134     P 
   12    39     4.6782     P 
   12    40     5.3104     P 
   12    41     4.7587     P 
   12    42     6.4056     P 
   12    43     7.3443     P 
   12    44     6.3262     P 
   12    45     7.0865     P 
   12    46     3.2653     p 
   12    47     6.1607     P 
   12    48     8.1092     P 
   12    49     5.2500     P 
   13     1     4.0804     p 
   13     2     6.6744     P 
   13     3     2.3160     p 
   13     4     6.6587     P 
   13     5     2.4031     p 
   13     6     4.7026     p 
   13     7    10.0718     P 
   13     8     3.3887     p 
   13     9     5.7831     P 
   13    10     7.6845     P 
   13    11     3.2327     p 
   13    12     3.1251     p 
   13    13     4.7640     p 
   13    14     4.8104     p 
   13    15     5.8004     P 
   13    16     4.1770     p 
   13    17     5.4794     P 
   13    18     4.2814     p 
   13    19     3.8264     p 
   13    20     5.3101     P 
   13    21     4.7293     p 
   13    22     3.4250     p 
   13    23     3.8330     p 
   13    24     6.2631     P 
   13    25     6.4455     P 
   13    26     5.1853     P 
   13    27     9.5314     P 
   13    28     7.8356     P 
   13    29     5.0643     P 
   13    30     3.2099     p 
   13    31     7.0312     P 
   13    32     9.1635     P 
   13    33     2.2531     p 
   13    34     3.0300     p 
   13    35     4.2136     p 
   13    36     5.6950     P 
   13    37     7.5946     P 
   13    38     7.7013     P 
   13    39     7.9922     P 
   13    40     2.4987     p 
   13    41     8.2450     P 
   13    42     6.9875     P 
   13    43     9.3536     P 
   13    44     9.1840     P 
   13    45     8.3363     P 
   13    46     6.2433     P 
   13    47     9.2601     P 
   13    48     9.6481     P 
   13    49     8.8626     P 
   14     1     4.2040     P 
   14     2     5.3722     P 
   14     3     3.1293     P 
   14     4     5.3569     P 
   14     5     4.8215     P 
   14     6     2.3088     P 
   14     7     8.7488     P 
   14     8     2.0952     P 
   14     9     5.5413     P 
   14    10     6.2398     P 
   14    11     4.7551     P 
   14    12     4.3154     P 
   14    13     5.1898     P 
   14    14     3.6090     P 
   14    15     5.0612     P 
   14    16     5.3810     P 
   14    17     6.2400     P 
   14    18     6.4033     P 
   14    19     1.9107     p 
   14    20     5.4243     P 
   14    21     2.9854     P 
   14    22     0.5802     p 
   14    23     3.6709     P 
   14    24     4.7088     P 
   14    25     4.6500     P 
   14    26     4.3035     P 
   14    27     8.2506     P 
   14    28     6.7897     P 
   14    29     2.9237     P 
   14    30     5.5199     P 
   14    31     5.2904     P 
   14    32     7.9649     P 
   14    33     2.4564     P 
   14    34     3.0369     P 
   14    35     5.4417     P 
   14    36     4.1824     P 
   14    37     6.2221     P 
   14    38     6.1763     P 
   14    39     6.2634     P 
   14    40     4.5290     P 
   14    41     6.7320     P 
   14    42     6.3142     P 
   14    43     8.2715     P 
   14    44     7.6973     P 
   14    45     7.5048     P 
   14    46     4.3183     P 
   14    47     7.8936     P 
   14    48     8.8282     P 
   14    49     7.4342     P 
   15     1     5.2287     P 
   15     2     6.1780     P 
   15     3     6.4980     P 
   15     4     2.7371     P 
   15     5     7.7024     P 
   15     6     3.1917     P 
   15     7     5.6904     P 
   15     8     5.3965     P 
   15     9     7.3883     P 
   15    10     5.5388     P 
   15    11     6.8418     P 
   15    12     7.3818     P 
   15    13     7.7779     P 
   15    14     3.3427     P 
   15    15     3.9217     P 
   15    16     6.7836     P 
   15    17     7.0502     P 
   15    18     9.2900     P 
   15    19     3.5185     P 
   15    20     5.4878     P 
   15    21     4.6640     P 
   15    22     4.3556     P 
   15    23     6.4427     P 
   15    24     4.7659     P 
   15    25     2.0125     p 
   15    26     6.0589     P 
   15    27     5.3589     P 
   15    28     6.6194     P 
   15    29     1.8205     p 
   15    30     8.4844     P 
   15    31     1.6368     p 
   15    32     6.7448     P 
   15    33     5.7396     P 
   15    34     5.2339     P 
   15    35     8.3746     P 
   15    36     1.3724     p 
   15    37     2.8643     P 
   15    38     4.5199     P 
   15    39     3.8569     P 
   15    40     7.1659     P 
   15    41     3.6232     P 
   15    42     7.3792     P 
   15    43     7.5798     P 
   15    44     5.9900     P 
   15    45     7.7588     P 
   15    46     3.4706     P 
   15    47     5.5024     P 
   15    48     8.5201     P 
   15    49     4.2020     P 
   16     1     6.3689     P 
   16     2     5.3252     P 
   16     3     2.8519     p 
   16     4     8.0941     P 
   16     5     3.6520     p 
   16     6     4.9077     P 
   16     7    10.5651     P 
   16     8     3.0459     p 
   16     9     3.7064     p 
   16    10     7.0403     P 
   16    11     5.6625     P 
   16    12     1.8926     p 
   16    13     2.2714     p 
   16    14     6.5105     P 
   16    15     7.7412     P 
   16    16     6.8348     P 
   16    17     7.8446     P 
   16    18     3.1180     p 
   16    19     5.3357     P 
   16    20     7.6633     P 
   16    21     4.1902     p 
   16    22     4.1417     p 
   16    23     2.1604     p 
   16    24     5.5609     P 
   16    25     6.9630     P 
   16    26     3.6464     p 
   16    27     9.8994     P 
   16    28     6.8455     P 
   16    29     5.9754     P 
   16    30     3.0844     p 
   16    31     7.8315     P 
   16    32     8.4847     P 
   16    33     3.9527     p 
   16    34     5.2131     P 
   16    35     2.0062     p 
   16    36     7.1123     P 
   16    37     8.7421     P 
   16    38     7.4356     P 
   16    39     8.0676     P 
   16    40     4.6542     P 
   16    41     8.7922     P 
   16    42     5.2297     P 
   16    43     8.2032     P 
   16    44     8.7626     P 
   16    45     6.8137     P 
   16    46     6.0135     P 
   16    47     9.2338     P 
   16    48     8.1880     P 
   16    49     9.6741     P 
   17     1     3.8026     P 
   17     2     5.9455     P 
   17     3     5.3009     P 
   17     4     2.6771     p 
   17     5     6.4323     P 
   17     6     2.8956     p 
   17     7     6.3546     P 
   17     8     4.5106     P 
   17     9     6.6103     P 
   17    10     5.7155     P 
   17    11     5.3072     P 
   17    12     6.3132     P 
   17    13     6.8723     P 
   17    14     2.1873     p 
   17    15     3.1003     p 
   17    16     5.3985     P 
   17    17     5.6586     P 
   17    18     8.2003     P 
   17    19     2.3493     p 
   17    20     4.2775     P 
   17    21     4.1172     P 
   17    22     3.2293     p 
   17    23     5.7001     P 
   17    24     4.7287     P 
   17    25     2.9566     p 
   17    26     5.4324     P 
   17    27     6.0884     P 
   17    28     6.7405     P 
   17    29     1.7214     p 
   17    30     7.2108     P 
   17    31     2.8386     p 
   17    32     6.8553     P 
   17    33     4.3618     P 
   17    34     3.8204     P 
   17    35     7.3844     P 
   17    36     1.6794     p 
   17    37     3.5395     p 
   17    38     5.0016     P 
   17    39     4.5646     P 
   17    40     5.9005     P 
   17    41     4.4532     P 
   17    42     6.9100     P 
   17    43     7.6854     P 
   17    44     6.3835     P 
   17    45     7.6379     P 
   17    46     3.6048     p 
   17    47     6.1807     P 
   17    48     8.5259     P 
   17    49     4.8149     P 
   18     1     5.0431     P 
   18     2     6.3048     P 
   18     3     1.0526     p 
   18     4     7.5288     P 
   18     5     1.9570     p 
   18     6     4.8796     P 
   18     7    10.7574     P 
   18     8     2.8139     P 
   18     9     5.4126     P 
   18    10     7.8082     P 
   18    11     3.9869     P 
   18    12     1.8466     p 
   18    13     4.0518     P 
   18    14     5.6279     P 
   18    15     6.7658     P 
   18    16     5.3383     P 
   18    17     6.5898     P 
   18    18     3.6440     P 
   18    19     4.3812     P 
   18    20     6.3778     P 
   18    21     4.6406     P 
   18    22     3.4142     P 
   18    23     3.0844     P 
   18    24     6.3184     P 
   18    25     6.9183     P 
   18    26     4.7805     P 
   18    27    10.1938     P 
   18    28     7.8825     P 
   18    29     5.5458     P 
   18    30     2.3541     P 
   18    31     7.6054     P 
   18    32     9.3806     P 
   18    33     2.3330     p 
   18    34     3.8230     P 
   18    35     3.2619     P 
   18    36     6.5064     P 
   18    37     8.4770     P 
   18    38     7.9584     P 
   18    39     8.3526     P 
   18    40     2.8341     P 
   18    41     8.9168     P 
   18    42     6.7414     P 
   18    43     9.3823     P 
   18    44     9.4504     P 
   18    45     8.1470     P 
   18    46     6.3973     P 
   18    47     9.7438     P 
   18    48     9.6859     P 
   18    49     9.5306     P 
   19     1     6.7535     P 
   19     2     6.5446     P 
   19     3     8.0433     P 
   19     4     3.6985     p 
   19     5     9.2699     P 
   19     6     4.8387     P 
   19     7     3.1288     p 
   19     8     7.0009     P 
   19     9     8.1932     P 
   19    10     5.2346     P 
   19    11     8.4633     P 
   19    12     8.8261     P 
   19    13     8.7449     P 
   19    14     5.1996     P 
   19    15     5.2800     P 
   19    16     8.3122     P 
   19    17     8.3654     P 
   19    18    10.5669     P 
   19    19     5.5016     P 
   19    20     6.7522     P 
   19    21     5.8358     P 
   19    22     6.1492     P 
   19    23     7.8305     P 
   19    24     5.3558     P 
   19    25     2.9004     p 
   19    26     7.0520     P 
   19    27     3.1021     p 
   19    28     6.3919     P 
   19    29     3.9988     P 
   19    30     9.8887     P 
   19    31     2.0889     p 
   19    32     5.6704     P 
   19    33     7.4593     P 
   19    34     7.0964     P 
   19    35     9.6996     P 
   19    36     3.6853     p 
   19    37     2.3224     p 
   19    38     4.0049     P 
   19    39     2.7899     p 
   19    40     8.8238     P 
   19    41     1.8515     p 
   19    42     7.6826     P 
   19    43     6.8691     P 
   19    44     4.5197     P 
   19    45     7.7004     P 
   19    46     4.0934     P 
   19    47     3.6047     p 
   19    48     7.9169     P 
   19    49     1.9775     p 
   20     1     8.7669     P 
   20     2     5.8863     P 
   20     3     9.0522     P 
   20     4     6.1327     P 
   20     5    10.4022     P 
   20     6     5.7554     P 
   20     7     3.1551     p 
   20     8     7.6333     P 
   20     9     7.8220     P 
   20    10     4.0275     p 
   20    11    10.0776     P 
   20    12     9.4869     P 
   20    13     8.9410     P 
   20    14     7.2329     P 
   20    15     7.6259     P 
   20    16    10.1722     P 
   20    17    10.2771     P 
   20    18    11.2581     P 
   20    19     7.2122     P 
   20    20     9.0444     P 
   20    21     6.2470     P 
   20    22     7.3619     P 
   20    23     8.2689     P 
   20    24     5.0656     P 
   20    25     4.1761     p 
   20    26     6.9773     P 
   20    27     2.1115     p 
   20    28     5.0433     P 
   20    29     5.7800     P 
   20    30    10.8131     P 
   20    31     4.2683     P 
   20    32     3.5912     p 
   20    33     8.7554     P 
   20    34     8.6620     P 
   20    35    10.0710     P 
   20    36     5.7753     P 
   20    37     4.8906     P 
   20    38     2.9087     p 
   20    39     2.4893     p 
   20    40    10.1958     P 
   20    41     2.9054     p 
   20    42     6.8832     P 
   20    43     4.7688     P 
   20    44     2.3741     p 
   20    45     6.2891     P 
   20    46     4.2677     P 
   20    47     1.6521     p 
   20    48     6.1313     P 
   20    49     3.8022     p 
   21     1     7.0339     P 
   21     2     2.7415     P 
   21     3     6.0059     P 
   21     4     5.9738     P 
   21     5     7.6517     P 
   21     6     2.5741     P 
   21     7     6.6786     P 
   21     8     4.3569     P 
   21     9     4.6997     P 
   21    10     2.5681     P 
   21    11     7.9704     P 
   21    12     6.2885     P 
   21    13     5.6571     P 
   21    14     5.7429     P 
   21    15     6.8037     P 
   21    16     8.3674     P 
   21    17     9.0376     P 
   21    18     8.2960     P 
   21    19     4.9138     P 
   21    20     7.7310     P 
   21    21     2.5989     P 
   21    22     4.3295     P 
   21    23     4.9241     P 
   21    24     1.0357     p 
   21    25     2.8869     P 
   21    26     3.3909     P 
   21    27     5.6577     P 
   21    28     3.5344     P 
   21    29     3.5597     P 
   21    30     7.8745     P 
   21    31     4.3081     P 
   21    32     4.4761     P 
   21    33     6.0981     P 
   21    34     6.3938     P 
   21    35     6.9378     P 
   21    36     4.8742     P 
   21    37     5.7553     P 
   21    38     2.5624     P 
   21    39     3.6333     P 
   21    40     7.5937     P 
   21    41     4.9120     P 
   21    42     4.2888     P 
   21    43     4.9376     P 
   21    44     4.4953     P 
   21    45     4.7151     P 
   21    46     1.2826     p 
   21    47     4.9122     P 
   21    48     5.7309     P 
   21    49     5.9513     P 
   22     1     5.8793     P 
   22     2     4.5310     p 
   22     3     2.6644     p 
   22     4     7.3238     P 
   22     5     3.8709     p 
   22     6     3.8969     p 
   22     7     9.7135     P 
   22     8     2.3121     p 
   22     9     3.4953     p 
   22    10     6.1645     P 
   22    11     5.4222     P 
   22    12     2.2169     p 
   22    13     2.5645     p 
   22    14     5.7748     P 
   22    15     7.0175     P 
   22    16     6.3827     P 
   22    17     7.5600     P 
   22    18     4.0367     p 
   22    19     4.6335     p 
   22    20     7.0927     P 
   22    21     3.3660     p 
   22    22     3.4437     p 
   22    23     1.8768     p 
   22    24     4.6936     P 
   22    25     5.9803     P 
   22    26     3.0336     p 
   22    27     8.9224     P 
   22    28     6.1398     P 
   22    29     5.0885     P 
   22    30     3.6252     p 
   22    31     6.8997     P 
   22    32     7.6460     P 
   22    33     3.5177     p 
   22    34     4.6861     P 
   22    35     2.7853     p 
   22    36     6.1644     P 
   22    37     7.9375     P 
   22    38     6.6096     P 
   22    39     7.1117     P 
   22    40     4.5288     p 
   22    41     7.8971     P 
   22    42     4.8458     P 
   22    43     7.6300     P 
   22    44     7.9800     P 
   22    45     6.2981     P 
   22    46     5.2438     P 
   22    47     8.5395     P 
